envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
286	3126000	3102000	3222000	3342000	2982000	2982000	
287	3147000	3099000	3339000	3339000	2979000	2979000	
288	3192000	3216000	3336000	3336000	2976000	3096000	
289	3189000	3213000	3333000	3333000	2973000	3093000	
290	3210000	3210000	3330000	3330000	3090000	3090000	
291	3207000	3207000	3327000	3327000	3087000	3087000	
292	3228000	3204000	3444000	3324000	3084000	3084000	
293	3225000	3201000	3441000	3321000	3081000	3081000	
294	3222000	3198000	3438000	3318000	3078000	3078000	
295	3243000	3195000	3435000	3315000	3195000	3075000	
296	3264000	3312000	3432000	3312000	3192000	3072000	
297	3285000	3429000	3429000	3309000	3189000	3069000	
298	3306000	3546000	3426000	3306000	3186000	3066000	
299	3327000	3543000	3423000	3303000	3183000	3183000	
300	3372000	3660000	3540000	3300000	3180000	3180000	
301	3369000	3657000	3537000	3297000	3177000	3177000	
302	3366000	3654000	3534000	3294000	3174000	3174000	
303	3363000	3651000	3531000	3291000	3171000	3171000	
304	3384000	3648000	3528000	3288000	3288000	3168000	
305	3381000	3645000	3525000	3285000	3285000	3165000	
306	3402000	3762000	3522000	3282000	3282000	3162000	
307	3399000	3759000	3519000	3279000	3279000	3159000	
308	3396000	3756000	3516000	3276000	3276000	3156000	
309	3417000	3753000	3633000	3273000	3273000	3153000	
310	3438000	3750000	3750000	3270000	3270000	3150000	
311	3435000	3747000	3747000	3267000	3267000	3147000	
312	3432000	3744000	3744000	3264000	3264000	3144000	
313	3501000	3861000	3741000	3261000	3381000	3261000	
314	3498000	3858000	3738000	3258000	3378000	3258000	
315	3519000	3855000	3855000	3255000	3375000	3255000	
316	3564000	3972000	3852000	3252000	3492000	3252000	
317	3561000	3969000	3849000	3249000	3489000	3249000	
318	3558000	3966000	3846000	3246000	3486000	3246000	
319	3555000	3963000	3843000	3243000	3483000	3243000	
320	3576000	3960000	3840000	3240000	3480000	3360000	
321	3573000	3957000	3837000	3237000	3477000	3357000	
322	3594000	3954000	3834000	3234000	3474000	3474000	
323	3615000	3951000	3831000	3231000	3591000	3471000	
324	3684000	4068000	3948000	3348000	3588000	3468000	
325	3681000	4065000	3945000	3345000	3585000	3465000	
326	3678000	4062000	3942000	3342000	3582000	3462000	
327	3675000	4059000	3939000	3339000	3579000	3459000	
328	3696000	4056000	4056000	3336000	3576000	3456000	
329	3717000	4053000	4053000	3333000	3693000	3453000	
330	3738000	4050000	4050000	3450000	3690000	3450000	
331	3735000	4047000	4047000	3447000	3687000	3447000	
332	3756000	4044000	4044000	3444000	3804000	3444000	
333	3777000	4041000	4161000	3441000	3801000	3441000	
334	3798000	4038000	4158000	3438000	3918000	3438000	
335	3795000	4035000	4155000	3435000	3915000	3435000	
336	3792000	4032000	4152000	3432000	3912000	3432000	
337	3789000	4029000	4149000	3429000	3909000	3429000	
338	3786000	4026000	4146000	3426000	3906000	3426000	
339	3783000	4023000	4143000	3423000	3903000	3423000	
340	3780000	4020000	4140000	3420000	3900000	3420000	
341	3777000	4017000	4137000	3417000	3897000	3417000	
342	3774000	4014000	4134000	3414000	3894000	3414000	
343	3795000	4011000	4131000	3411000	3891000	3531000	
344	3792000	4008000	4128000	3408000	3888000	3528000	
345	3789000	4005000	4125000	3405000	3885000	3525000	
346	3834000	4122000	4242000	3402000	3882000	3522000	
347	3831000	4119000	4239000	3399000	3879000	3519000	
348	3828000	4116000	4236000	3396000	3876000	3516000	
349	3873000	4113000	4353000	3393000	3873000	3633000	
350	3870000	4110000	4350000	3390000	3870000	3630000	
351	3891000	4107000	4347000	3507000	3867000	3627000	
352	3912000	4104000	4344000	3504000	3984000	3624000	
353	3909000	4101000	4341000	3501000	3981000	3621000	
354	3930000	4098000	4458000	3498000	3978000	3618000	
355	3927000	4095000	4455000	3495000	3975000	3615000	
356	3948000	4212000	4452000	3492000	3972000	3612000	
357	3945000	4209000	4449000	3489000	3969000	3609000	
358	3966000	4206000	4446000	3606000	3966000	3606000	
359	3963000	4203000	4443000	3603000	3963000	3603000	
360	3960000	4200000	4440000	3600000	3960000	3600000	
361	4005000	4197000	4437000	3597000	4077000	3717000	
362	4050000	4194000	4434000	3714000	4194000	3714000	
363	4071000	4191000	4551000	3711000	4191000	3711000	
364	4092000	4188000	4548000	3828000	4188000	3708000	
365	4113000	4305000	4545000	3825000	4185000	3705000	
366	4110000	4302000	4542000	3822000	4182000	3702000	
367	4107000	4299000	4539000	3819000	4179000	3699000	
368	4128000	4296000	4536000	3816000	4296000	3696000	
369	4125000	4293000	4533000	3813000	4293000	3693000	
370	4146000	4290000	4530000	3810000	4290000	3810000	
371	4167000	4287000	4527000	3807000	4287000	3927000	
372	4188000	4284000	4524000	3924000	4284000	3924000	
373	4209000	4281000	4521000	4041000	4281000	3921000	
374	4206000	4278000	4518000	4038000	4278000	3918000	
375	4203000	4275000	4515000	4035000	4275000	3915000	
376	4248000	4392000	4632000	4032000	4272000	3912000	
377	4245000	4389000	4629000	4029000	4269000	3909000	
378	4242000	4386000	4626000	4026000	4266000	3906000	
379	4263000	4383000	4623000	4023000	4383000	3903000	
380	4284000	4380000	4620000	4140000	4380000	3900000	
381	4305000	4377000	4617000	4137000	4377000	4017000	
382	4302000	4374000	4614000	4134000	4374000	4014000	
383	4371000	4491000	4611000	4251000	4491000	4011000	
384	4392000	4608000	4608000	4248000	4488000	4008000	
385	4413000	4605000	4605000	4245000	4605000	4005000	
386	4434000	4602000	4602000	4362000	4602000	4002000	
387	4431000	4599000	4599000	4359000	4599000	3999000	
388	4428000	4596000	4596000	4356000	4596000	3996000	
389	4473000	4593000	4713000	4353000	4713000	3993000	
390	4470000	4590000	4710000	4350000	4710000	3990000	
391	4467000	4587000	4707000	4347000	4707000	3987000	
392	4464000	4584000	4704000	4344000	4704000	3984000	
393	4461000	4581000	4701000	4341000	4701000	3981000	
394	4506000	4698000	4698000	4338000	4698000	4098000	
395	4527000	4695000	4695000	4335000	4695000	4215000	
396	4524000	4692000	4692000	4332000	4692000	4212000	
397	4521000	4689000	4689000	4329000	4689000	4209000	
398	4542000	4686000	4686000	4326000	4686000	4326000	
399	4563000	4683000	4683000	4323000	4683000	4443000	
400	4560000	4680000	4680000	4320000	4680000	4440000	
401	4557000	4677000	4677000	4317000	4677000	4437000	
402	4602000	4674000	4794000	4434000	4674000	4434000	
403	4623000	4791000	4791000	4431000	4671000	4431000	
404	4716000	4908000	4908000	4548000	4668000	4548000	
405	4737000	4905000	4905000	4545000	4785000	4545000	
406	4782000	5022000	4902000	4542000	4782000	4662000	
407	4827000	5019000	4899000	4659000	4899000	4659000	
408	4848000	5016000	4896000	4776000	4896000	4656000	
409	4893000	5013000	5013000	4893000	4893000	4653000	
410	4962000	5130000	5130000	4890000	4890000	4770000	
411	4959000	5127000	5127000	4887000	4887000	4767000	
412	4980000	5124000	5124000	5004000	4884000	4764000	
413	5001000	5121000	5121000	5121000	4881000	4761000	
414	4998000	5118000	5118000	5118000	4878000	4758000	
415	4995000	5115000	5115000	5115000	4875000	4755000	
416	4992000	5112000	5112000	5112000	4872000	4752000	
417	4989000	5109000	5109000	5109000	4869000	4749000	
418	4986000	5106000	5106000	5106000	4866000	4746000	
419	4983000	5103000	5103000	5103000	4863000	4743000	
420	5004000	5100000	5100000	5100000	4980000	4740000	
421	5001000	5097000	5097000	5097000	4977000	4737000	
422	4998000	5094000	5094000	5094000	4974000	4734000	
423	5019000	5091000	5211000	5091000	4971000	4731000	
424	5016000	5088000	5208000	5088000	4968000	4728000	
425	5013000	5085000	5205000	5085000	4965000	4725000	
426	5034000	5082000	5202000	5202000	4962000	4722000	
427	5055000	5079000	5199000	5319000	4959000	4719000	
428	5076000	5196000	5196000	5316000	4956000	4716000	
429	5073000	5193000	5193000	5313000	4953000	4713000	
430	5118000	5310000	5190000	5430000	4950000	4710000	
431	5139000	5307000	5187000	5427000	5067000	4707000	
432	5136000	5304000	5184000	5424000	5064000	4704000	
433	5157000	5301000	5181000	5421000	5181000	4701000	
434	5154000	5298000	5178000	5418000	5178000	4698000	
435	5151000	5295000	5175000	5415000	5175000	4695000	
436	5196000	5292000	5172000	5532000	5292000	4692000	
437	5217000	5289000	5169000	5529000	5289000	4809000	
438	5262000	5406000	5166000	5526000	5406000	4806000	
439	5259000	5403000	5163000	5523000	5403000	4803000	
440	5304000	5520000	5280000	5520000	5400000	4800000	
441	5349000	5637000	5277000	5637000	5397000	4797000	
442	5370000	5634000	5394000	5634000	5394000	4794000	
443	5391000	5631000	5511000	5631000	5391000	4791000	
444	5412000	5628000	5508000	5748000	5388000	4788000	
445	5433000	5625000	5505000	5865000	5385000	4785000	
446	5430000	5622000	5502000	5862000	5382000	4782000	
447	5427000	5619000	5499000	5859000	5379000	4779000	
448	5472000	5616000	5616000	5856000	5496000	4776000	
449	5469000	5613000	5613000	5853000	5493000	4773000	
450	5490000	5610000	5610000	5970000	5490000	4770000	
451	5511000	5607000	5607000	6087000	5487000	4767000	
452	5508000	5604000	5604000	6084000	5484000	4764000	
453	5529000	5721000	5601000	6081000	5481000	4761000	
